"","year","state","county","commodity","damagecause","monthcode","month","loss"
"395401",1994,"OR","Gilliam","BARLEY","Drought",3,"MAR",688
"395402",1994,"OR","Gilliam","BARLEY","Drought",4,"APR",436
"395403",1994,"OR","Gilliam","BARLEY","Drought",6,"JUN",1664
"395404",1994,"OR","Klamath","All Other Crops","Frost",5,"MAY",1735
"395405",1994,"OR","Klamath","All Other Crops","Wind/Excess Wind",6,"JUN",743
"395406",1994,"OR","Klamath","All Other Crops","Hail",5,"MAY",532
"395407",1994,"OR","Klamath","All Other Crops","Wind/Excess Wind",5,"MAY",2832
"395408",1994,"OR","Malheur","WHEAT","Drought",5,"MAY",3825
"395409",1994,"OR","Malheur","WHEAT","Heat",5,"MAY",701
"395410",1994,"OR","Malheur","WHEAT","Heat",8,"AUG",7786
"395411",1994,"OR","Malheur","WHEAT","Heat",9,"SEP",538
"395412",1994,"OR","Malheur","WHEAT","Wildlife",5,"MAY",475
"395413",1994,"OR","Malheur","WHEAT","Wildlife",7,"JUL",42
"395414",1994,"OR","Malheur","WHEAT","Wildlife",8,"AUG",2801
"395415",1994,"OR","Malheur","WHEAT","Heat",7,"JUL",2171
"395416",1994,"OR","Malheur","WHEAT","Freeze",5,"MAY",279
"395417",1994,"OR","Malheur","WHEAT","Freeze",6,"JUN",2821
"395418",1994,"OR","Malheur","WHEAT","Wind/Excess Wind",6,"JUN",150
"395419",1994,"OR","Malheur","ONIONS","Wind/Excess Wind",6,"JUN",9277
"395420",1994,"OR","Malheur","ONIONS","Insects",4,"APR",605
"395421",1994,"OR","Malheur","ONIONS","Insects",5,"MAY",9655
"395422",1994,"OR","Malheur","SUGAR BEETS","Freeze",5,"MAY",3258
"395423",1994,"OR","Malheur","SUGAR BEETS","Wind/Excess Wind",5,"MAY",6510
"395424",1994,"OR","Malheur","SUGAR BEETS","Wind/Excess Wind",6,"JUN",660
"395425",1994,"OR","Malheur","SUGAR BEETS","Heat",8,"AUG",3240
"395426",1994,"OR","Malheur","SUGAR BEETS","Wind/Excess Wind",5,"MAY",1311
"395427",1994,"OR","Malheur","SUGAR BEETS","Wind/Excess Wind",6,"JUN",737
"395428",1994,"OR","Malheur","SUGAR BEETS","Frost",5,"MAY",595
"395429",1994,"OR","Malheur","CORN","Heat",9,"SEP",2977
"395430",1994,"OR","Malheur","CORN","Freeze",10,"OCT",2439
"395431",1994,"OR","Malheur","CORN","Wind/Excess Wind",5,"MAY",2414
"395432",1994,"OR","Malheur","CORN","Wind/Excess Wind",8,"AUG",608
"395433",1994,"OR","Malheur","CORN","Wind/Excess Wind",10,"OCT",1445
"395434",1994,"OR","Malheur","CORN","Wildlife",9,"SEP",2130
"395435",1994,"OR","Malheur","SWEET CORN","Heat",8,"AUG",588
"395436",1994,"OR","Malheur","DRY BEANS","Heat",5,"MAY",3146
"395437",1994,"OR","Malheur","DRY BEANS","Heat",6,"JUN",1026
"395438",1994,"OR","Malheur","DRY BEANS","Heat",8,"AUG",35944
"395439",1994,"OR","Malheur","DRY BEANS","Heat",10,"OCT",3868
"395440",1994,"OR","Malheur","DRY BEANS","Wind/Excess Wind",10,"OCT",1987
"395441",1994,"OR","Malheur","APPLES","Freeze",10,"OCT",21768
"395442",1994,"OR","Malheur","APPLES","Wind/Excess Wind",10,"OCT",3015
"395443",1994,"OR","Malheur","APPLES","Fruit Set Failure",6,"JUN",1248
"395444",1994,"OR","Malheur","POTATOES","Heat",7,"JUL",7147
"395445",1994,"OR","Malheur","POTATOES","Heat",8,"AUG",16082
"395446",1994,"OR","Malheur","POTATOES","Frost",6,"JUN",794
"395447",1994,"OR","Malheur","BARLEY","Drought",7,"JUL",1811
"395448",1994,"OR","Malheur","BARLEY","Heat",7,"JUL",504
"395449",1994,"OR","Malheur","BARLEY","Heat",8,"AUG",5073
"395450",1994,"OR","Malheur","BARLEY","Heat",9,"SEP",2222
"395451",1994,"OR","Malheur","BARLEY","Excess Moisture/Precip/Rain",7,"JUL",2301
"395452",1994,"OR","Malheur","BARLEY","Excess Moisture/Precip/Rain",9,"SEP",2313
"395453",1994,"OR","Malheur","BARLEY","Frost",9,"SEP",30
"395454",1994,"OR","Malheur","BARLEY","Wildlife",7,"JUL",975
"395455",1994,"OR","Morrow","WHEAT","Drought",5,"MAY",28788
"395456",1994,"OR","Morrow","WHEAT","Heat",6,"JUN",6591
"395457",1994,"OR","Morrow","WHEAT","Plant Disease",4,"APR",470
"395458",1994,"OR","Morrow","GRAPES","Heat",7,"JUL",7760
"395459",1994,"OR","Morrow","BARLEY","Drought",6,"JUN",704
"395460",1994,"OR","Sherman","WHEAT","Drought",5,"MAY",6465
"395461",1994,"OR","Sherman","WHEAT","Drought",7,"JUL",2586
"395462",1994,"OR","Sherman","WHEAT","Drought",8,"AUG",1291
"395463",1994,"OR","Sherman","WHEAT","Fire",8,"AUG",3274
"395464",1994,"OR","Sherman","BARLEY","Drought",5,"MAY",1735
"395465",1994,"OR","Sherman","BARLEY","Drought",7,"JUL",6874
"395466",1994,"OR","Sherman","BARLEY","Fire",7,"JUL",519
"395467",1994,"OR","Umatilla","WHEAT","Drought",2,"FEB",2294
"395468",1994,"OR","Umatilla","WHEAT","Drought",3,"MAR",21545
"395469",1994,"OR","Umatilla","WHEAT","Drought",4,"APR",6940
"395470",1994,"OR","Umatilla","WHEAT","Drought",5,"MAY",43276
"395471",1994,"OR","Umatilla","WHEAT","Drought",6,"JUN",16708
"395472",1994,"OR","Umatilla","WHEAT","Drought",7,"JUL",1077
"395473",1994,"OR","Umatilla","WHEAT","Drought",10,"OCT",912
"395474",1994,"OR","Umatilla","WHEAT","Heat",10,"OCT",3650
"395475",1994,"OR","Umatilla","WHEAT","Frost",5,"MAY",3375
"395476",1994,"OR","Umatilla","WHEAT","Wind/Excess Wind",7,"JUL",2456
"395477",1994,"OR","Umatilla","WHEAT","Plant Disease",5,"MAY",1670
"395478",1994,"OR","Umatilla","APPLES","Hail",5,"MAY",56090
"395479",1994,"OR","Umatilla","APPLES","Excess Sun",8,"AUG",3550
"395480",1994,"OR","Umatilla","GREEN PEAS","Drought",4,"APR",72303
"395481",1994,"OR","Umatilla","GREEN PEAS","Drought",5,"MAY",6998
"395482",1994,"OR","Umatilla","GREEN PEAS","Drought",6,"JUN",2517
"395483",1994,"OR","Umatilla","GREEN PEAS","Heat",5,"MAY",13342
"395484",1994,"OR","Umatilla","GREEN PEAS","Frost",4,"APR",3011
"395485",1994,"OR","Umatilla","GREEN PEAS","Cold Wet Weather",5,"MAY",2747
"395486",1994,"OR","Umatilla","GREEN PEAS","Drought",4,"APR",2508
"395487",1994,"OR","Umatilla","GREEN PEAS","Hot Wind",6,"JUN",1728
"395488",1994,"OR","Umatilla","GREEN PEAS","Plant Disease",5,"MAY",4032
"395489",1994,"OR","Union","All Other Crops","Freeze",6,"JUN",1988
"395490",1994,"OR","Wasco","All Other Crops","Drought",6,"JUN",28240
"395491",1994,"OR","Wasco","All Other Crops","Drought",8,"AUG",8028
"395492",1994,"OR","Wasco","All Other Crops","Heat",9,"SEP",6478
"395493",1994,"OR","Wasco","All Other Crops","Drought",6,"JUN",19057
"395494",1994,"OR","All Other Counties","All Other Crops","Drought",6,"JUN",1650
"395495",1994,"OR","All Other Counties","All Other Crops","Drought",8,"AUG",39882
"395496",1994,"OR","All Other Counties","All Other Crops","Drought",9,"SEP",9318
"395497",1994,"OR","All Other Counties","All Other Crops","Drought",10,"OCT",657
"395498",1994,"OR","All Other Counties","All Other Crops","Heat",6,"JUN",2101
"395499",1994,"OR","All Other Counties","All Other Crops","Heat",7,"JUL",244
"395500",1994,"OR","All Other Counties","All Other Crops","Failure Irrig Supply",4,"APR",4139
"395501",1994,"OR","All Other Counties","All Other Crops","Hail",8,"AUG",2187
"395502",1994,"OR","All Other Counties","All Other Crops","Freeze",6,"JUN",4278
"395503",1994,"OR","All Other Counties","All Other Crops","Wildlife",8,"AUG",163
"395504",1994,"OR","All Other Counties","All Other Crops","Heat",1,"JAN",3029
"395505",1994,"OR","All Other Counties","All Other Crops","Failure Irrig Supply",4,"APR",14188
"395506",1994,"OR","All Other Counties","All Other Crops","Cold Winter",5,"MAY",1308
"395507",1994,"OR","All Other Counties","All Other Crops","Cold Wet Weather",5,"MAY",1845
"395508",1994,"OR","All Other Counties","All Other Crops","Insects",5,"MAY",23490
"395509",1994,"OR","All Other Counties","All Other Crops","Insects",6,"JUN",2572
"406483",1994,"WA","Adams","WHEAT","Drought",4,"APR",2376
"406484",1994,"WA","Adams","WHEAT","Drought",5,"MAY",49690
"406485",1994,"WA","Adams","WHEAT","Drought",6,"JUN",22156
"406486",1994,"WA","Adams","WHEAT","Drought",7,"JUL",5669
"406487",1994,"WA","Adams","WHEAT","Drought",9,"SEP",707
"406488",1994,"WA","Adams","WHEAT","Drought",10,"OCT",103
"406489",1994,"WA","Adams","WHEAT","Drought",12,"DEC",1430
"406490",1994,"WA","Adams","WHEAT","Heat",6,"JUN",778
"406491",1994,"WA","Adams","WHEAT","Heat",7,"JUL",872
"406492",1994,"WA","Adams","WHEAT","Heat",8,"AUG",17515
"406493",1994,"WA","Adams","WHEAT","Frost",5,"MAY",466
"406494",1994,"WA","Adams","WHEAT","Freeze",11,"NOV",2798
"406495",1994,"WA","Adams","WHEAT","Freeze",6,"JUN",1349
"406496",1994,"WA","Adams","WHEAT","Freeze",11,"NOV",332
"406497",1994,"WA","Adams","WHEAT","Cold Winter",2,"FEB",1946
"406498",1994,"WA","Adams","WHEAT","Cold Winter",3,"MAR",2194
"406499",1994,"WA","Adams","SUGAR BEETS","Wind/Excess Wind",4,"APR",4267
"406500",1994,"WA","Adams","DRY BEANS","Heat",8,"AUG",19073
"406501",1994,"WA","Adams","APPLES","Fruit Set Failure",4,"APR",9527
"406502",1994,"WA","Adams","APPLES","Hail",6,"JUN",2499
"406503",1994,"WA","Adams","APPLES","Fruit Set Failure",4,"APR",23783
"406504",1994,"WA","Adams","POTATOES","Heat",7,"JUL",4086
"406505",1994,"WA","Adams","POTATOES","Hail",5,"MAY",6130
"406506",1994,"WA","Adams","BARLEY","Drought",6,"JUN",330
"406507",1994,"WA","Adams","BARLEY","Drought",7,"JUL",1674
"406508",1994,"WA","Adams","BARLEY","Drought",8,"AUG",1561
"406509",1994,"WA","Asotin","All Other Crops","Drought",5,"MAY",1529
"406510",1994,"WA","Asotin","All Other Crops","Drought",5,"MAY",69687
"406511",1994,"WA","Asotin","All Other Crops","Drought",6,"JUN",15311
"406512",1994,"WA","Asotin","All Other Crops","Drought",9,"SEP",2139
"406513",1994,"WA","Asotin","All Other Crops","Drought",5,"MAY",3952
"406514",1994,"WA","Benton","WHEAT","Drought",6,"JUN",7675
"406515",1994,"WA","Benton","WHEAT","Cold Winter",2,"FEB",35205
"406516",1994,"WA","Benton","WHEAT","Cold Winter",11,"NOV",9030
"406517",1994,"WA","Benton","GRAPES","Heat",6,"JUN",52316
"406518",1994,"WA","Benton","GRAPES","Heat",7,"JUL",23290
"406519",1994,"WA","Benton","GRAPES","Heat",8,"AUG",125511
"406520",1994,"WA","Benton","GRAPES","Frost",4,"APR",125280
"406521",1994,"WA","Benton","GRAPES","Frost",5,"MAY",81136
"406522",1994,"WA","Benton","GRAPES","Freeze",1,"JAN",66142
"406523",1994,"WA","Benton","GRAPES","Freeze",12,"DEC",20900
"406524",1994,"WA","Benton","GRAPES","Frost",4,"APR",7049
"406525",1994,"WA","Benton","GRAPES","Freeze",1,"JAN",4699
"406526",1994,"WA","Benton","APPLES","Fruit Set Failure",4,"APR",44958
"406527",1994,"WA","Benton","APPLES","Fruit Set Failure",5,"MAY",1526
"406528",1994,"WA","Benton","APPLES","Fruit Set Failure",8,"AUG",209866
"406529",1994,"WA","Benton","APPLES","Fruit Set Failure",8,"AUG",2586
"406530",1994,"WA","Chelan","APPLES","Hail",5,"MAY",154176
"406531",1994,"WA","Chelan","APPLES","Excess Sun",9,"SEP",34271
"406532",1994,"WA","Chelan","APPLES","Fruit Set Failure",4,"APR",10998
"406533",1994,"WA","Chelan","APPLES","Fruit Set Failure",5,"MAY",3645
"406534",1994,"WA","Chelan","APPLES","Hail",5,"MAY",39051
"406535",1994,"WA","Chelan","APPLES","Fruit Set Failure",4,"APR",361
"406536",1994,"WA","Chelan","APPLES","Fruit Set Failure",5,"MAY",3888
"406537",1994,"WA","Columbia","All Other Crops","Drought",5,"MAY",1728
"406538",1994,"WA","Columbia","All Other Crops","Heat",6,"JUN",1661
"406539",1994,"WA","Columbia","All Other Crops","Drought",6,"JUN",11003
"406540",1994,"WA","Columbia","All Other Crops","Drought",4,"APR",1365
"406541",1994,"WA","Columbia","All Other Crops","Drought",5,"MAY",212488
"406542",1994,"WA","Columbia","All Other Crops","Drought",6,"JUN",134984
"406543",1994,"WA","Columbia","All Other Crops","Drought",7,"JUL",13629
"406544",1994,"WA","Columbia","All Other Crops","Drought",8,"AUG",5220
"406545",1994,"WA","Columbia","All Other Crops","Drought",10,"OCT",919
"406546",1994,"WA","Columbia","All Other Crops","Hail",5,"MAY",352
"406547",1994,"WA","Columbia","All Other Crops","Cold Winter",2,"FEB",4019
"406548",1994,"WA","Columbia","All Other Crops","Cold Winter",3,"MAR",118
"406549",1994,"WA","Douglas","All Other Crops","Drought",4,"APR",25941
"406550",1994,"WA","Douglas","All Other Crops","Drought",5,"MAY",2309
"406551",1994,"WA","Douglas","All Other Crops","Drought",6,"JUN",27029
"406552",1994,"WA","Douglas","All Other Crops","Drought",7,"JUL",4859
"406553",1994,"WA","Douglas","All Other Crops","Drought",8,"AUG",15657
"406554",1994,"WA","Douglas","All Other Crops","Drought",9,"SEP",111
"406555",1994,"WA","Douglas","All Other Crops","Drought",10,"OCT",1618
"406556",1994,"WA","Douglas","All Other Crops","Heat",6,"JUN",9606
"406557",1994,"WA","Douglas","All Other Crops","Freeze",2,"FEB",260
"406558",1994,"WA","Douglas","All Other Crops","Freeze",9,"SEP",1447
"406559",1994,"WA","Douglas","All Other Crops","Cold Winter",2,"FEB",4013
"406560",1994,"WA","Douglas","All Other Crops","Wind/Excess Wind",10,"OCT",1065
"406561",1994,"WA","Franklin","WHEAT","Drought",3,"MAR",3572
"406562",1994,"WA","Franklin","WHEAT","Drought",5,"MAY",41199
"406563",1994,"WA","Franklin","WHEAT","Drought",6,"JUN",28068
"406564",1994,"WA","Franklin","WHEAT","Drought",7,"JUL",5531
"406565",1994,"WA","Franklin","WHEAT","Drought",8,"AUG",5757
"406566",1994,"WA","Franklin","WHEAT","Heat",7,"JUL",443
"406567",1994,"WA","Franklin","WHEAT","Freeze",6,"JUN",13922
"406568",1994,"WA","Franklin","WHEAT","Freeze",10,"OCT",1191
"406569",1994,"WA","Franklin","WHEAT","Freeze",11,"NOV",595
"406570",1994,"WA","Franklin","GRAPES","Freeze",2,"FEB",20960
"406571",1994,"WA","Franklin","POTATOES","Heat",7,"JUL",12402
"406572",1994,"WA","Franklin","POTATOES","Heat",10,"OCT",78704
"406573",1994,"WA","Franklin","POTATOES","Cold Wet Weather",6,"JUN",2500
"406574",1994,"WA","Franklin","BARLEY","Drought",5,"MAY",1607
"406575",1994,"WA","Franklin","BARLEY","Drought",6,"JUN",74
"406576",1994,"WA","Grant","WHEAT","Drought",4,"APR",3931
"406577",1994,"WA","Grant","WHEAT","Drought",7,"JUL",1726
"406578",1994,"WA","Grant","WHEAT","Drought",9,"SEP",826
"406579",1994,"WA","Grant","WHEAT","Heat",6,"JUN",793
"406580",1994,"WA","Grant","WHEAT","Heat",7,"JUL",193
"406581",1994,"WA","Grant","WHEAT","Excess Moisture/Precip/Rain",3,"MAR",13713
"406582",1994,"WA","Grant","WHEAT","Freeze",6,"JUN",4478
"406583",1994,"WA","Grant","WHEAT","Plant Disease",3,"MAR",3461
"406584",1994,"WA","Grant","WHEAT","Cold Winter",2,"FEB",6159
"406585",1994,"WA","Grant","WHEAT","Cold Winter",3,"MAR",2216
"406586",1994,"WA","Grant","WHEAT","Cold Winter",11,"NOV",514
"406587",1994,"WA","Grant","WHEAT","Wind/Excess Wind",12,"DEC",1030
"406588",1994,"WA","Grant","WHEAT","Excess Moisture/Precip/Rain",3,"MAR",25728
"406589",1994,"WA","Grant","WHEAT","Cold Winter",2,"FEB",1665
"406590",1994,"WA","Grant","WHEAT","Cold Winter",11,"NOV",500
"406591",1994,"WA","Grant","SUGAR BEETS","Wind/Excess Wind",4,"APR",12635
"406592",1994,"WA","Grant","APPLES","Fruit Set Failure",4,"APR",4028
"406593",1994,"WA","Grant","APPLES","Excess Sun",8,"AUG",2279
"406594",1994,"WA","Grant","APPLES","Frost",5,"MAY",760
"406595",1994,"WA","Grant","APPLES","Frost",8,"AUG",72981
"406596",1994,"WA","Grant","APPLES","Freeze",4,"APR",109297
"406597",1994,"WA","Grant","APPLES","Fruit Set Failure",4,"APR",42692
"406598",1994,"WA","Grant","APPLES","Fruit Set Failure",5,"MAY",3841
"406599",1994,"WA","Grant","APPLES","Fruit Set Failure",8,"AUG",131135
"406600",1994,"WA","Grant","APPLES","Fruit Set Failure",9,"SEP",25425
"406601",1994,"WA","Grant","DRY PEAS","Hot Wind",3,"MAR",11497
"406602",1994,"WA","Grant","POTATOES","Heat",8,"AUG",432528
"406603",1994,"WA","Klickitat","All Other Crops","Heat",7,"JUL",9435
"406604",1994,"WA","Klickitat","All Other Crops","Drought",3,"MAR",319
"406605",1994,"WA","Klickitat","All Other Crops","Drought",5,"MAY",1470
"406606",1994,"WA","Klickitat","All Other Crops","Drought",6,"JUN",5797
"406607",1994,"WA","Klickitat","All Other Crops","Drought",8,"AUG",9987
"406608",1994,"WA","Klickitat","All Other Crops","Drought",9,"SEP",2772
"406609",1994,"WA","Klickitat","All Other Crops","Cold Winter",2,"FEB",965
"406610",1994,"WA","Klickitat","All Other Crops","Drought",3,"MAR",710
"406611",1994,"WA","Lincoln","WHEAT","Drought",2,"FEB",188
"406612",1994,"WA","Lincoln","WHEAT","Drought",4,"APR",1604
"406613",1994,"WA","Lincoln","WHEAT","Drought",5,"MAY",737
"406614",1994,"WA","Lincoln","WHEAT","Drought",6,"JUN",7598
"406615",1994,"WA","Lincoln","WHEAT","Drought",7,"JUL",6950
"406616",1994,"WA","Lincoln","WHEAT","Drought",8,"AUG",13885
"406617",1994,"WA","Lincoln","WHEAT","Drought",9,"SEP",4235
"406618",1994,"WA","Lincoln","WHEAT","Heat",6,"JUN",4898
"406619",1994,"WA","Lincoln","WHEAT","Heat",7,"JUL",4985
"406620",1994,"WA","Lincoln","WHEAT","Heat",8,"AUG",1119
"406621",1994,"WA","Lincoln","WHEAT","Frost",5,"MAY",1114
"406622",1994,"WA","Lincoln","WHEAT","Frost",6,"JUN",12782
"406623",1994,"WA","Lincoln","WHEAT","Freeze",6,"JUN",191
"406624",1994,"WA","Lincoln","WHEAT","Cold Winter",2,"FEB",338
"406625",1994,"WA","Lincoln","WHEAT","Insects",4,"APR",223
"406626",1994,"WA","Lincoln","WHEAT","Plant Disease",4,"APR",13308
"406627",1994,"WA","Lincoln","WHEAT","Plant Disease",5,"MAY",23584
"406628",1994,"WA","Lincoln","WHEAT","Plant Disease",6,"JUN",3072
"406629",1994,"WA","Lincoln","WHEAT","Drought",1,"JAN",293
"406630",1994,"WA","Lincoln","WHEAT","Drought",4,"APR",127
"406631",1994,"WA","Lincoln","WHEAT","Frost",3,"MAR",133
"406632",1994,"WA","Lincoln","WHEAT","Cold Winter",2,"FEB",1898
"406633",1994,"WA","Lincoln","WHEAT","Drought",8,"AUG",125
"406634",1994,"WA","Lincoln","BARLEY","Drought",4,"APR",4348
"406635",1994,"WA","Lincoln","BARLEY","Drought",5,"MAY",823
"406636",1994,"WA","Lincoln","BARLEY","Drought",6,"JUN",8512
"406637",1994,"WA","Lincoln","BARLEY","Drought",7,"JUL",7823
"406638",1994,"WA","Lincoln","BARLEY","Drought",8,"AUG",2435
"406639",1994,"WA","Lincoln","BARLEY","Drought",10,"OCT",101
"406640",1994,"WA","Lincoln","BARLEY","Heat",6,"JUN",1316
"406641",1994,"WA","Lincoln","BARLEY","Heat",7,"JUL",161
"406642",1994,"WA","Lincoln","BARLEY","Frost",6,"JUN",235
"406643",1994,"WA","Lincoln","BARLEY","Frost",7,"JUL",117
"406644",1994,"WA","Lincoln","BARLEY","Freeze",6,"JUN",1024
"406645",1994,"WA","Lincoln","BARLEY","Insects",6,"JUN",59
"406646",1994,"WA","Okanogan","All Other Crops","Frost",5,"MAY",343
"406647",1994,"WA","Okanogan","All Other Crops","Heat",9,"SEP",272
"406648",1994,"WA","Spokane","All Other Crops","Drought",4,"APR",266
"406649",1994,"WA","Spokane","All Other Crops","Drought",6,"JUN",15020
"406650",1994,"WA","Spokane","All Other Crops","Drought",8,"AUG",1154
"406651",1994,"WA","Spokane","All Other Crops","Heat",6,"JUN",1108
"406652",1994,"WA","Spokane","All Other Crops","Drought",4,"APR",612
"406653",1994,"WA","Spokane","All Other Crops","Drought",6,"JUN",11113
"406654",1994,"WA","Spokane","All Other Crops","Drought",7,"JUL",7897
"406655",1994,"WA","Spokane","All Other Crops","Drought",8,"AUG",23477
"406656",1994,"WA","Spokane","All Other Crops","Drought",9,"SEP",105
"406657",1994,"WA","Spokane","All Other Crops","Heat",5,"MAY",101
"406658",1994,"WA","Spokane","All Other Crops","Heat",6,"JUN",532
"406659",1994,"WA","Spokane","All Other Crops","Heat",7,"JUL",1624
"406660",1994,"WA","Spokane","All Other Crops","Excess Moisture/Precip/Rain",3,"MAR",1725
"406661",1994,"WA","Spokane","All Other Crops","Cold Winter",3,"MAR",116
"406662",1994,"WA","Spokane","All Other Crops","Cold Winter",5,"MAY",154
"406663",1994,"WA","Walla Walla","WHEAT","Drought",5,"MAY",28952
"406664",1994,"WA","Walla Walla","WHEAT","Drought",3,"MAR",2420
"406665",1994,"WA","Walla Walla","WHEAT","Drought",4,"APR",15301
"406666",1994,"WA","Walla Walla","WHEAT","Drought",5,"MAY",228277
"406667",1994,"WA","Walla Walla","WHEAT","Drought",6,"JUN",122390
"406668",1994,"WA","Walla Walla","WHEAT","Drought",7,"JUL",43465
"406669",1994,"WA","Walla Walla","WHEAT","Drought",8,"AUG",18194
"406670",1994,"WA","Walla Walla","WHEAT","Drought",10,"OCT",8990
"406671",1994,"WA","Walla Walla","WHEAT","Heat",5,"MAY",11220
"406672",1994,"WA","Walla Walla","WHEAT","Heat",6,"JUN",631
"406673",1994,"WA","Walla Walla","WHEAT","Plant Disease",5,"MAY",559
"406674",1994,"WA","Walla Walla","WHEAT","Drought",6,"JUN",6938
"406675",1994,"WA","Walla Walla","WHEAT","Heat",5,"MAY",19065
"406676",1994,"WA","Walla Walla","DRY BEANS","Drought",6,"JUN",39021
"406677",1994,"WA","Walla Walla","DRY BEANS","Drought",7,"JUL",177960
"406678",1994,"WA","Walla Walla","DRY BEANS","Insects",8,"AUG",118640
"406679",1994,"WA","Walla Walla","GRAPES","Heat",7,"JUL",19120
"406680",1994,"WA","Walla Walla","GREEN PEAS","Drought",6,"JUN",12268
"406681",1994,"WA","Walla Walla","BARLEY","Drought",5,"MAY",1352
"406682",1994,"WA","Walla Walla","BARLEY","Drought",5,"MAY",19243
"406683",1994,"WA","Walla Walla","BARLEY","Drought",6,"JUN",7777
"406684",1994,"WA","Walla Walla","BARLEY","Drought",7,"JUL",18593
"406685",1994,"WA","Walla Walla","BARLEY","Drought",8,"AUG",2410
"406686",1994,"WA","Walla Walla","BARLEY","Heat",6,"JUN",103
"406687",1994,"WA","Walla Walla","BARLEY","Drought",4,"APR",8175
"406688",1994,"WA","Whitman","WHEAT","Drought",4,"APR",931
"406689",1994,"WA","Whitman","WHEAT","Drought",5,"MAY",67779
"406690",1994,"WA","Whitman","WHEAT","Drought",6,"JUN",2968
