"","year","state","county","commodity","damagecause","monthcode","month","acres","loss"
"1135214",2009,"WA","Adams","WHEAT","Freeze",3,"MAR",836.152,270564.6
"1135215",2009,"WA","Adams","WHEAT","Freeze",5,"MAY",44.474,1385
"1135216",2009,"WA","Adams","WHEAT","Freeze",3,"MAR",115.43,3394.5
"1135217",2009,"WA","Adams","WHEAT","Cold Winter",3,"MAR",186.3,47035
"1135218",2009,"WA","Adams","WHEAT","Cold Winter",1,"JAN",35.794,1225.6
"1135219",2009,"WA","Adams","WHEAT","Cold Winter",1,"JAN",585.69,157645
"1135220",2009,"WA","Adams","WHEAT","Cold Winter",12,"DEC",305.111,73563.32
"1135221",2009,"WA","Adams","WHEAT","Cold Winter",11,"NOV",162.6,5840.4
"1135222",2009,"WA","Adams","WHEAT","Cold Winter",2,"FEB",77.6325,11350.35
"1135223",2009,"WA","Adams","WHEAT","Cold Winter",12,"DEC",3690.3895,1043229.6
"1135224",2009,"WA","Adams","WHEAT","Cold Winter",3,"MAR",2630.1774,497628.04
"1135225",2009,"WA","Adams","WHEAT","Cold Winter",2,"FEB",1588.613,501625.8
"1135226",2009,"WA","Adams","WHEAT","Cold Winter",3,"MAR",396.45,14245.4
"1135227",2009,"WA","Adams","WHEAT","Cold Winter",2,"FEB",1412.39,372813
"1135228",2009,"WA","Adams","WHEAT","Cold Winter",7,"JUL",64,9931
"1135229",2009,"WA","Adams","WHEAT","Cold Winter",11,"NOV",3.366,694.8
"1135230",2009,"WA","Adams","WHEAT","Cold Winter",1,"JAN",6241.59,224199.3
"1135231",2009,"WA","Adams","WHEAT","Cold Winter",2,"FEB",1877.78,67449
"1135232",2009,"WA","Adams","WHEAT","Cold Winter",12,"DEC",9505.253,341221.9
"1135233",2009,"WA","Adams","WHEAT","Cold Winter",12,"DEC",362.53,10660
"1135234",2009,"WA","Adams","WHEAT","Cold Winter",4,"APR",186.3,47035
"1135235",2009,"WA","Adams","WHEAT","Cold Wet Weather",11,"NOV",505.6,18161
"1135236",2009,"WA","Adams","WHEAT","Cold Wet Weather",3,"MAR",1230.014,239004.87
"1135237",2009,"WA","Adams","WHEAT","Cold Wet Weather",6,"JUN",67.8912,10327.5
"1135238",2009,"WA","Adams","WHEAT","Cold Wet Weather",9,"SEP",278.26,44834
"1135239",2009,"WA","Adams","WHEAT","Cold Wet Weather",2,"FEB",338.18,68822
"1135240",2009,"WA","Adams","WHEAT","Cold Wet Weather",4,"APR",22.5,5737
"1135241",2009,"WA","Adams","WHEAT","Cold Wet Weather",1,"JAN",395.57,108350
"1135242",2009,"WA","Adams","WHEAT","Cold Wet Weather",1,"JAN",561.184,20157.8
"1135243",2009,"WA","Adams","WHEAT","Cold Wet Weather",12,"DEC",165.12,5931.2
"1135244",2009,"WA","Adams","WHEAT","Cold Wet Weather",5,"MAY",312.4,26389
"1135245",2009,"WA","Adams","WHEAT","Wind/Excess Wind",2,"FEB",65,36460
"1135246",2009,"WA","Adams","WHEAT","Other (Snow-Lightning-Etc.)",12,"DEC",16.65,490
"1135247",2009,"WA","Adams","WHEAT","Other (Snow-Lightning-Etc.)",7,"JUL",437.15,92373
"1135248",2009,"WA","Adams","ONIONS","Heat",5,"MAY",14,15365
"1135249",2009,"WA","Adams","ONIONS","Heat",8,"AUG",6,6585
"1135250",2009,"WA","Adams","ONIONS","Heat",6,"JUN",48,22705.6
"1135251",2009,"WA","Adams","ONIONS","Frost",10,"OCT",12,5676.4
"1135252",2009,"WA","Adams","CANOLA","Drought",7,"JUL",32.7,795
"1135253",2009,"WA","Adams","DRY BEANS","Freeze",10,"OCT",33.4,20324
"1135254",2009,"WA","Adams","DRY BEANS","Cold Wet Weather",5,"MAY",75.2,26608
"1135255",2009,"WA","Adams","DRY BEANS","Insects",6,"JUN",53.6,16674
"1135256",2009,"WA","Adams","APPLES","Hail",6,"JUN",46.1,87562
"1135257",2009,"WA","Adams","APPLES","Frost",4,"APR",51.9,30839.8
"1135258",2009,"WA","Adams","APPLES","Freeze",10,"OCT",166.3,279326
"1135259",2009,"WA","Adams","APPLES","Cold Wet Weather",4,"APR",28.9,131037
"1135260",2009,"WA","Adams","APPLES","Wind/Excess Wind",10,"OCT",28.2,16863.2
"1135261",2009,"WA","Adams","GREEN PEAS","Heat",5,"MAY",120,41256
"1135262",2009,"WA","Adams","GREEN PEAS","Excess Moisture/Precip/Rain",4,"APR",66,41147.4
"1135263",2009,"WA","Adams","GREEN PEAS","Excess Moisture/Precip/Rain",4,"APR",11.1,4497.6
"1135264",2009,"WA","Adams","GREEN PEAS","Frost",4,"APR",240.8,109238.6
"1135265",2009,"WA","Adams","GREEN PEAS","Frost",4,"APR",7.4,2998.4
"1135266",2009,"WA","Adams","POTATOES","Freeze",9,"SEP",0.667,-762.33
"1135267",2009,"WA","Adams","POTATOES","Freeze",10,"OCT",66.033,-75470.67
"1135268",2009,"WA","Adams","POTATOES","Freeze",9,"SEP",0.503,1183.89
"1135269",2009,"WA","Adams","POTATOES","Freeze",10,"OCT",49.797,117205.11
"1135270",2009,"WA","Adams","All Other Crops","Decline in Price",9,"SEP",17,71703
"1135271",2009,"WA","Adams","All Other Crops","Heat",11,"NOV",0,9312
"1135272",2009,"WA","Adams","All Other Crops","Hail",4,"APR",7.35,31071.88
"1135273",2009,"WA","Adams","All Other Crops","Wind/Excess Wind",6,"JUN",7.65,32340.12
"1135274",2009,"WA","Asotin","WHEAT","Decline in Price",5,"MAY",501.1489,41155.21
"1135275",2009,"WA","Asotin","WHEAT","Decline in Price",8,"AUG",10688.34,1011699
"1135276",2009,"WA","Asotin","WHEAT","Decline in Price",6,"JUN",4.75,566.5
"1135277",2009,"WA","Asotin","WHEAT","Decline in Price",9,"SEP",3214.996,305741.34
"1135278",2009,"WA","Asotin","WHEAT","Decline in Price",4,"APR",101.1,13826
"1135279",2009,"WA","Asotin","WHEAT","Decline in Price",7,"JUL",338.097,36689.8
"1135280",2009,"WA","Asotin","WHEAT","Drought",5,"MAY",50.48,6432
"1135281",2009,"WA","Asotin","WHEAT","Drought",5,"MAY",4240.357,754949.36
"1135282",2009,"WA","Asotin","WHEAT","Drought",6,"JUN",109.8,10888
"1135283",2009,"WA","Asotin","WHEAT","Heat",4,"APR",403.3,78031
"1135284",2009,"WA","Asotin","WHEAT","Heat",5,"MAY",3262.19,616815
"1135285",2009,"WA","Asotin","WHEAT","Heat",8,"AUG",860.1,163544
"1135286",2009,"WA","Asotin","WHEAT","Heat",7,"JUL",135.0811,20268.79
"1135287",2009,"WA","Asotin","WHEAT","Cold Winter",1,"JAN",121.9,20130
"1135288",2009,"WA","Asotin","WHEAT","Cold Wet Weather",5,"MAY",47.3,5181
"1135289",2009,"WA","Asotin","DRY PEAS","Heat",5,"MAY",269.5,11907
"1135290",2009,"WA","Asotin","DRY PEAS","Hail",5,"MAY",104.6,5494
"1135291",2009,"WA","Asotin","BARLEY","Drought",5,"MAY",53.7,1283
"1135292",2009,"WA","Asotin","BARLEY","Drought",5,"MAY",30,306
"1135293",2009,"WA","Asotin","BARLEY","Heat",7,"JUL",153.18,4820
"1135294",2009,"WA","Asotin","All Other Crops","Cold Winter",2,"FEB",30,580
"1135295",2009,"WA","Benton","WHEAT","Decline in Price",6,"JUN",40.9379,1132.62
"1135296",2009,"WA","Benton","WHEAT","Decline in Price",9,"SEP",15730.6122,906191.58
"1135297",2009,"WA","Benton","WHEAT","Decline in Price",7,"JUL",295.062,12426.66
"1135298",2009,"WA","Benton","WHEAT","Decline in Price",8,"AUG",11203.426,512951.4
"1135299",2009,"WA","Benton","WHEAT","Drought",6,"JUN",7223.77,498127
"1135300",2009,"WA","Benton","WHEAT","Drought",2,"FEB",88.464,11441.2
"1135301",2009,"WA","Benton","WHEAT","Drought",5,"MAY",1017.424,103997
"1135302",2009,"WA","Benton","WHEAT","Drought",8,"AUG",3702.1042,258746.37
"1135303",2009,"WA","Benton","WHEAT","Drought",10,"OCT",2572.4757,213590.07
"1135304",2009,"WA","Benton","WHEAT","Drought",6,"JUN",3410.645,80400.5
"1135305",2009,"WA","Benton","WHEAT","Drought",5,"MAY",375.09,76920
"1135306",2009,"WA","Benton","WHEAT","Drought",4,"APR",1902.31,17437
"1135307",2009,"WA","Benton","WHEAT","Drought",7,"JUL",121.89,3956
"1135308",2009,"WA","Benton","WHEAT","Drought",12,"DEC",588,17287.2
"1135309",2009,"WA","Benton","WHEAT","Drought",7,"JUL",2837.858,227960.3
"1135310",2009,"WA","Benton","WHEAT","Drought",11,"NOV",132.696,17161.8
"1135311",2009,"WA","Benton","WHEAT","Drought",1,"JAN",156.595,5375
"1135312",2009,"WA","Benton","WHEAT","Drought",1,"JAN",6.06,379
"1135313",2009,"WA","Benton","WHEAT","Drought",8,"AUG",29.3,2876
"1135314",2009,"WA","Benton","WHEAT","Drought",10,"OCT",486.39,18715
"1135315",2009,"WA","Benton","WHEAT","Heat",7,"JUL",206,8995
"1135316",2009,"WA","Benton","WHEAT","Heat",5,"MAY",314,21685
"1135317",2009,"WA","Benton","WHEAT","Freeze",12,"DEC",61.8,1970
"1135318",2009,"WA","Benton","WHEAT","Cold Winter",1,"JAN",147,4321.8
"1135319",2009,"WA","Benton","WHEAT","Cold Wet Weather",1,"JAN",94.795,3405
"1135320",2009,"WA","Benton","WHEAT","Wildlife",8,"AUG",2.45,281.25
"1135321",2009,"WA","Benton","WHEAT","Wildlife",7,"JUL",145.175,5017.25
"1135322",2009,"WA","Benton","WHEAT","Other (Snow-Lightning-Etc.)",7,"JUL",1152.8,64310
"1135323",2009,"WA","Benton","WHEAT","Other (Snow-Lightning-Etc.)",7,"JUL",802.9,74341
"1135324",2009,"WA","Benton","SWEET CORN","Heat",6,"JUN",129,14444.5
"1135325",2009,"WA","Benton","SWEET CORN","Heat",9,"SEP",262,-56729.5
"1135326",2009,"WA","Benton","SWEET CORN","Heat",9,"SEP",232,177975
"1135327",2009,"WA","Benton","SWEET CORN","Insects",6,"JUN",180.7,106675
"1135328",2009,"WA","Benton","SWEET CORN","Insects",6,"JUN",404.4,44886
"1135329",2009,"WA","Benton","GRAPES","Heat",6,"JUN",18.4,2544
"1135330",2009,"WA","Benton","GRAPES","Frost",2,"FEB",19.8,7722
"1135331",2009,"WA","Benton","GRAPES","Freeze",9,"SEP",8.6,1378
"1135332",2009,"WA","Benton","GRAPES","Freeze",10,"OCT",33.5,15900
"1135333",2009,"WA","Benton","GRAPES","Freeze",12,"DEC",6,225
"1135334",2009,"WA","Benton","GRAPES","Cold Wet Weather",10,"OCT",44.6,16250
"1135335",2009,"WA","Benton","GRAPES","Fire",8,"AUG",5.9,6825
"1135336",2009,"WA","Benton","APPLES","Excess Moisture/Precip/Rain",4,"APR",2.48,3466.4
"1135337",2009,"WA","Benton","APPLES","Excess Moisture/Precip/Rain",4,"APR",9.5,35276
"1135338",2009,"WA","Benton","APPLES","Frost",4,"APR",69.9,101875
"1135339",2009,"WA","Benton","APPLES","Frost",4,"APR",7.443,12759.84
"1135340",2009,"WA","Benton","APPLES","Frost",10,"OCT",347.5,932449
"1135341",2009,"WA","Benton","APPLES","Frost",1,"JAN",44.6,112599
"1135342",2009,"WA","Benton","APPLES","Frost",3,"MAR",3.6,25771
"1135343",2009,"WA","Benton","APPLES","Frost",3,"MAR",9.3,20907
"1135344",2009,"WA","Benton","APPLES","Freeze",5,"MAY",17,3127
"1135345",2009,"WA","Benton","APPLES","Freeze",10,"OCT",132.9,50118
"1135346",2009,"WA","Benton","APPLES","Freeze",12,"DEC",3.4,14393
"1135347",2009,"WA","Benton","APPLES","Cold Winter",5,"MAY",8.8,10242
"1135348",2009,"WA","Benton","APPLES","Cold Wet Weather",4,"APR",56.8,188358
"1135349",2009,"WA","Benton","APPLES","Cold Wet Weather",4,"APR",5,9302
"1135350",2009,"WA","Benton","APPLES","Cold Wet Weather",5,"MAY",6.3,1543
"1135351",2009,"WA","Benton","APPLES","Wind/Excess Wind",4,"APR",3.577,7263.76
"1135352",2009,"WA","Benton","CHERRIES","Decline in Price",4,"APR",0.53,1401.3
"1135353",2009,"WA","Benton","CHERRIES","Decline in Price",7,"JUL",330.479,745713.82
"1135354",2009,"WA","Benton","CHERRIES","Decline in Price",7,"JUL",143,469565.8
"1135355",2009,"WA","Benton","CHERRIES","Decline in Price",5,"MAY",42.3,172669
"1135356",2009,"WA","Benton","CHERRIES","Decline in Price",8,"AUG",177.4,508407
"1135357",2009,"WA","Benton","CHERRIES","Decline in Price",6,"JUN",156.512,361676.59
"1135358",2009,"WA","Benton","CHERRIES","Decline in Price",9,"SEP",3.366,2056.23
"1135359",2009,"WA","Benton","CHERRIES","Decline in Price",10,"OCT",173.923,276501.61
"1135360",2009,"WA","Benton","CHERRIES","Decline in Price",6,"JUN",8.196,33120.73
"1135361",2009,"WA","Benton","CHERRIES","Heat",6,"JUN",6.7,20362
"1135362",2009,"WA","Benton","CHERRIES","Hail",4,"APR",2.4,5709.3
"1135363",2009,"WA","Benton","CHERRIES","Cold Wet Weather",5,"MAY",12.1,35437
"1135364",2009,"WA","Benton","CHERRIES","Cold Wet Weather",7,"JUL",5.1,21339
"1135365",2009,"WA","Benton","CHERRIES","Cold Wet Weather",7,"JUL",23.7,131211
"1135366",2009,"WA","Benton","CHERRIES","Wind/Excess Wind",6,"JUN",36.09,107161.65
"1135367",2009,"WA","Benton","CHERRIES","Wind/Excess Wind",6,"JUN",6,14629.2
"1135368",2009,"WA","Benton","CHERRIES","Wind/Excess Wind",7,"JUL",11.6,27313
"1135369",2009,"WA","Benton","CHERRIES","Wind/Excess Wind",5,"MAY",7.6,43128.8
"1135370",2009,"WA","Benton","CHERRIES","Wind/Excess Wind",7,"JUL",1.3,6052
"1135371",2009,"WA","Benton","CHERRIES","Plant Disease",7,"JUL",19.404,73926.27
"1135372",2009,"WA","Benton","CHERRIES","Wildlife",7,"JUL",0.2,133
"1135373",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",7,"JUL",109.9,225556.7
"1135374",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",7,"JUL",7,30249
"1135375",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",5,"MAY",4.1,3654
"1135376",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",8,"AUG",39.7,65270
"1135377",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",6,"JUN",10.3,89725
"1135378",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",6,"JUN",104.4,158470
"1135379",2009,"WA","Benton","CHERRIES","Other (Snow-Lightning-Etc.)",9,"SEP",10.05,29288
"1135380",2009,"WA","Benton","ADJUSTED GROSS REVENUE-LITE","Other Causes",6,"JUN",0,198090
"1135381",2009,"WA","Benton","ADJUSTED GROSS REVENUE","Other Causes",11,"NOV",0,752382
"1135382",2009,"WA","Benton","ADJUSTED GROSS REVENUE","Other Causes",7,"JUL",0,21880
"1135383",2009,"WA","Benton","ADJUSTED GROSS REVENUE","Wind/Excess Wind",3,"MAR",0,127174
"1135384",2009,"WA","Benton","ADJUSTED GROSS REVENUE","Wind/Excess Wind",1,"JAN",0,112999
"1135385",2009,"WA","Benton","FRESH NECTARINES","Excess Moisture/Precip/Rain",4,"APR",3.5,4637
"1135386",2009,"WA","Benton","FRESH FREESTONE PEACHES","Excess Moisture/Precip/Rain",4,"APR",4.6,5709
"1135387",2009,"WA","Benton","All Other Crops","Freeze",4,"APR",197,8471
"1135388",2009,"WA","Chelan","APPLES","Heat",7,"JUL",6.435,9436.5
"1135389",2009,"WA","Chelan","APPLES","Heat",7,"JUL",14.46,34483.6
"1135390",2009,"WA","Chelan","APPLES","Hail",7,"JUL",7.7,24774
"1135391",2009,"WA","Chelan","APPLES","Frost",9,"SEP",19.51,26804
"1135392",2009,"WA","Chelan","APPLES","Frost",4,"APR",15,7472
"1135393",2009,"WA","Chelan","APPLES","Freeze",10,"OCT",15.24,63428.4
"1135394",2009,"WA","Chelan","APPLES","Freeze",1,"JAN",7.3,12808
"1135395",2009,"WA","Chelan","APPLES","Freeze",10,"OCT",7.865,11533.5
"1135396",2009,"WA","Chelan","APPLES","Cold Wet Weather",5,"MAY",47.9,10549
"1135397",2009,"WA","Chelan","APPLES","Wind/Excess Wind",7,"JUL",0.8,2894
"1135398",2009,"WA","Chelan","APPLES","Wind/Excess Wind",10,"OCT",2.9,136
"1135399",2009,"WA","Chelan","CHERRIES","Decline in Price",10,"OCT",4.175,22413.05
"1135400",2009,"WA","Chelan","CHERRIES","Decline in Price",7,"JUL",654.303,1631410.27
"1135401",2009,"WA","Chelan","CHERRIES","Decline in Price",8,"AUG",16.23,46921.1
"1135402",2009,"WA","Chelan","CHERRIES","Decline in Price",10,"OCT",85.285,53202.6
"1135403",2009,"WA","Chelan","CHERRIES","Decline in Price",7,"JUL",0.84,-330
"1135404",2009,"WA","Chelan","CHERRIES","Decline in Price",11,"NOV",1.485,-2143.35
"1135405",2009,"WA","Chelan","CHERRIES","Decline in Price",10,"OCT",8.21,6817.2
"1135406",2009,"WA","Chelan","CHERRIES","Decline in Price",7,"JUL",46.9,270093.42
"1135407",2009,"WA","Chelan","CHERRIES","Decline in Price",11,"NOV",0.315,2796.75
"1135408",2009,"WA","Chelan","CHERRIES","Decline in Price",6,"JUN",286.745,1332229.72
"1135409",2009,"WA","Chelan","CHERRIES","Decline in Price",9,"SEP",17.423,23239.9
"1135410",2009,"WA","Chelan","CHERRIES","Heat",6,"JUN",12.9,989.4
"1135411",2009,"WA","Chelan","CHERRIES","Heat",7,"JUL",11.11,1221.55
"1135412",2009,"WA","Chelan","CHERRIES","Heat",6,"JUN",2.1,16000.2
"1135413",2009,"WA","Chelan","CHERRIES","Heat",8,"AUG",0.385,3418.25
"1135414",2009,"WA","Chelan","CHERRIES","Heat",7,"JUL",35.495,210134.25
"1135415",2009,"WA","Chelan","CHERRIES","Heat",5,"MAY",19.9,109355
"1135416",2009,"WA","Chelan","CHERRIES","Heat",8,"AUG",1.815,-2619.65
"1135417",2009,"WA","Chelan","CHERRIES","Heat",7,"JUL",110.03,266626.8
"1135418",2009,"WA","Chelan","CHERRIES","Hail",6,"JUN",7.1,37017
"1135419",2009,"WA","Chelan","CHERRIES","Hail",6,"JUN",20.084,44148.21
"1135420",2009,"WA","Chelan","CHERRIES","Frost",4,"APR",0.44,-8593.75
"1135421",2009,"WA","Chelan","CHERRIES","Frost",4,"APR",20.19,107048
"1135422",2009,"WA","Chelan","CHERRIES","Frost",4,"APR",21.575,44842.5
"1135423",2009,"WA","Chelan","CHERRIES","Cold Winter",12,"DEC",5.3,9644
"1135424",2009,"WA","Chelan","CHERRIES","Cold Wet Weather",4,"APR",1.9,-841
"1135425",2009,"WA","Chelan","CHERRIES","Cold Wet Weather",7,"JUL",6.6,22690
"1135426",2009,"WA","Chelan","CHERRIES","Cold Wet Weather",4,"APR",0.4,999
"1135427",2009,"WA","Chelan","CHERRIES","Cold Wet Weather",7,"JUL",2.94,10286.08
"1135428",2009,"WA","Chelan","CHERRIES","Wind/Excess Wind",6,"JUN",13.475,54719.5
"1135429",2009,"WA","Chelan","CHERRIES","Wind/Excess Wind",5,"MAY",4.2,-544
"1135430",2009,"WA","Chelan","CHERRIES","Wind/Excess Wind",5,"MAY",0.8,2289
"1135431",2009,"WA","Chelan","CHERRIES","Other (Snow-Lightning-Etc.)",6,"JUN",12.8,11984
"1135432",2009,"WA","Chelan","CHERRIES","Other (Snow-Lightning-Etc.)",9,"SEP",97.2,271059
"1135433",2009,"WA","Chelan","CHERRIES","Other (Snow-Lightning-Etc.)",6,"JUN",18.5,147263
"1135434",2009,"WA","Chelan","CHERRIES","Other (Snow-Lightning-Etc.)",7,"JUL",10.1,86351
"1135435",2009,"WA","Chelan","CHERRIES","Other (Snow-Lightning-Etc.)",7,"JUL",120.3,291587
"1135436",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",7,"JUL",0,4689
"1135437",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",11,"NOV",0,113215
"1135438",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",1,"JAN",0,32714
"1135439",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",2,"FEB",0,92115
"1135440",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",12,"DEC",0,120816
"1135441",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",3,"MAR",0,36293
"1135442",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",6,"JUN",0,118389
"1135443",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Other Causes",9,"SEP",0,36725
"1135444",2009,"WA","Chelan","ADJUSTED GROSS REVENUE-LITE","Frost",6,"JUN",0,104629
"1135445",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Other Causes",10,"OCT",0,198991
"1135446",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Other Causes",5,"MAY",0,93929.08
"1135447",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Other Causes",4,"APR",0,414894
"1135448",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Other Causes",7,"JUL",0,2703145.52
"1135449",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Frost",10,"OCT",0,14914
"1135450",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Freeze",5,"MAY",0,1916.92
"1135451",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Freeze",10,"OCT",0,91473
"1135452",2009,"WA","Chelan","ADJUSTED GROSS REVENUE","Cold Wet Weather",7,"JUL",0,9629.48
"1135453",2009,"WA","Chelan","PEARS","Frost",4,"APR",1.2,113
"1135454",2009,"WA","Columbia","WHEAT","Decline in Price",7,"JUL",4322.3366,584392.54
"1135455",2009,"WA","Columbia","WHEAT","Decline in Price",9,"SEP",34996.7751,4915456.4
"1135456",2009,"WA","Columbia","WHEAT","Decline in Price",8,"AUG",24244.89,3166603
"1135457",2009,"WA","Columbia","WHEAT","Decline in Price",3,"MAR",35.76,12738.6
"1135458",2009,"WA","Columbia","WHEAT","Decline in Price",6,"JUN",1145.08,177399
"1135459",2009,"WA","Columbia","WHEAT","Decline in Price",9,"SEP",86.24,20283.2
"1135460",2009,"WA","Columbia","WHEAT","Drought",7,"JUL",749.5889,68519.48
"1135461",2009,"WA","Columbia","WHEAT","Drought",10,"OCT",1256.77,210398
"1135462",2009,"WA","Columbia","WHEAT","Drought",3,"MAR",283.39,27350
"1135463",2009,"WA","Columbia","WHEAT","Drought",6,"JUN",189.69,62662
"1135464",2009,"WA","Columbia","WHEAT","Drought",5,"MAY",36.96,8692.8
"1135465",2009,"WA","Columbia","WHEAT","Drought",5,"MAY",350.86,83660.8
"1135466",2009,"WA","Columbia","WHEAT","Drought",8,"AUG",336.3917,70895.34
"1135467",2009,"WA","Columbia","WHEAT","Heat",7,"JUL",146.74,43937
"1135468",2009,"WA","Columbia","WHEAT","Heat",7,"JUL",73.26,5328
"1135469",2009,"WA","Columbia","WHEAT","Heat",5,"MAY",230.2685,64419.3
"1135470",2009,"WA","Columbia","WHEAT","Heat",6,"JUN",566.7,122584
"1135471",2009,"WA","Columbia","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",7.07,1342
"1135472",2009,"WA","Columbia","WHEAT","Cold Winter",12,"DEC",23.84,8492.4
"1135473",2009,"WA","Columbia","WHEAT","Cold Wet Weather",5,"MAY",295.48,49012
"1135474",2009,"WA","Columbia","WHEAT","Cold Wet Weather",8,"AUG",81.0492,8218.14
"1135475",2009,"WA","Columbia","WHEAT","Cold Wet Weather",3,"MAR",166.08,7438
"1135476",2009,"WA","Columbia","DRY PEAS","Drought",5,"MAY",95.75,1976
"1135477",2009,"WA","Columbia","DRY PEAS","Heat",7,"JUL",126.56,711
"1135478",2009,"WA","Columbia","DRY PEAS","Cold Winter",5,"MAY",274.58,19338
"1135479",2009,"WA","Columbia","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",21,1724
"1135480",2009,"WA","Columbia","BARLEY","Cold Wet Weather",5,"MAY",47.95,3398
"1135481",2009,"WA","Douglas","WHEAT","Decline in Price",5,"MAY",912.55,110315
"1135482",2009,"WA","Douglas","WHEAT","Decline in Price",8,"AUG",4389.8942,726384.51
"1135483",2009,"WA","Douglas","WHEAT","Decline in Price",6,"JUN",483.1,60896
"1135484",2009,"WA","Douglas","WHEAT","Decline in Price",7,"JUL",97.2,22212
"1135485",2009,"WA","Douglas","WHEAT","Decline in Price",1,"JAN",1689.4262,325659.17
"1135486",2009,"WA","Douglas","WHEAT","Decline in Price",7,"JUL",7147.3823,841280.57
"1135487",2009,"WA","Douglas","WHEAT","Decline in Price",9,"SEP",7805.5559,1278594.59
"1135488",2009,"WA","Douglas","WHEAT","Decline in Price",9,"SEP",165.0959,42586.62
"1135489",2009,"WA","Douglas","WHEAT","Drought",6,"JUN",21.66,2525
"1135490",2009,"WA","Douglas","WHEAT","Drought",11,"NOV",313,64508
"1135491",2009,"WA","Douglas","WHEAT","Drought",7,"JUL",3909.43,400576.6
"1135492",2009,"WA","Douglas","WHEAT","Drought",11,"NOV",194.66,22244.4
"1135493",2009,"WA","Douglas","WHEAT","Drought",1,"JAN",82.0275,2412
"1135494",2009,"WA","Douglas","WHEAT","Drought",12,"DEC",1005.2231,29554.39
"1135495",2009,"WA","Douglas","WHEAT","Drought",7,"JUL",43.385,4051
"1135496",2009,"WA","Douglas","WHEAT","Drought",4,"APR",850.206,189344.4
"1135497",2009,"WA","Douglas","WHEAT","Drought",7,"JUL",15092.9981,2892284.86
"1135498",2009,"WA","Douglas","WHEAT","Drought",11,"NOV",1724.0851,317088.1
"1135499",2009,"WA","Douglas","WHEAT","Drought",1,"JAN",1188.925,42705
"1135500",2009,"WA","Douglas","WHEAT","Drought",2,"FEB",99.574,3576.4
"1135501",2009,"WA","Douglas","WHEAT","Drought",10,"OCT",447.77,16086
"1135502",2009,"WA","Douglas","WHEAT","Drought",12,"DEC",685.5873,24553.35
